favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
13834,Twitter for iPhone,この度、ラスベガスで発生した米国史上最悪とも言われる銃撃事件により、多数の無辜の市民が犠牲になったことに、大きな衝撃を受けるとともに、強い憤りを覚えます。犠牲になられた方々、また御家族の皆様に対して心からの哀悼の意を表します。そして、負傷された方々の１日も早い回復をお祈りします。,,False,Tue Oct 03 11:40:59 +0000 2017,5217,915179873454383104
1177,Twitter Web Client,#桃浦 の牡蠣は、身が大きく、濃厚な味わいです。#神戸製鋼所 と共同開発した全国初の専用機械で、殻剥き作業の効率が大幅に上がったとのこと。これから、日本全国そして海外に、石巻の牡蠣の素晴らしさを広めていただきたいと思います。 https://t.co/qxPhRzAlTg,,False,Sun Feb 21 12:58:15 +0000 2016,764,701390477392683008
52,Facebook,"昨日、第５回アフリカ開発会議（ＴＩＣＡＤ５）が幕を閉じました。
４７名のアフリカ各国の首脳や国際機関のリーダー達と会談を行い、日本に対する期待と信頼が高いことを実感いたしました。... http://t.co/XCtVGbP8yI",,False,Tue Jun 04 04:02:20 +0000 2013,187,341766847458336770
136,Facebook,http://t.co/s7pCfAHxmp,,False,Sat Oct 11 22:48:58 +0000 2014,128,521069977773047808
27128,Twitter for iPhone,私のふるさと山口県長門市にある元乃隅稲成神社は、今日も多くの観光客で賑わっていました。ほんの数年前まで、年間数千人だった観光客は、昨年100万人を超えました。 https://t.co/WNbyD8G5cv,,False,Sun Aug 12 04:18:59 +0000 2018,5679,1028496040872169472
246,TweetDeck,大分市竹町ドーム広場での街頭演説会。地元の穴見陽一前衆院議員と並んでマイクを握りました。ここでも地方創生を強くアピールしました。 http://t.co/5eH8qhIHSg,,False,Fri Nov 28 05:40:24 +0000 2014,371,538205748325396482
553,Twitter for iPhone,@eucopresident トゥスク議長との昨日の会談は素晴らしかったです。サミットの主要テーマの全てについて日本とEUが同じ考えであることを確認でき、極めて有意義でした。,eucopresident,False,Wed May 04 08:18:30 +0000 2016,249,727774390243471361
234,Facebook,"明日は、私の五十九回目の誕生日。
総理番記者の皆さんから、お誕生日プレゼントを頂きました。
いくつになっても、嬉しいものです。 http://t.co/jKlMQLzmmE",,False,Fri Sep 20 13:46:48 +0000 2013,679,381051822959783936
6768,Twitter for iPhone,"そして、この原則の上に、共に、世界の平和と繁栄に建設的な役割を果たしていくことで一致しました。

隣国ゆえに様々な課題はありますが、この大局的な観点から、首脳同士が率直に語り合うことで、そうした課題もマネージしていく。日中関係の新… https://t.co/V5klzSgb9T",,False,Fri Oct 26 13:59:46 +0000 2018,1790,1055821288487346176
17,Facebook,"私は就寝前、毎晩気分転換も兼ねて小説を読みます。
一昨日、昨夜は私の贔屓作家・岩井三四二氏の短編集「たいがいにせえ」を楽しみました。... http://t.co/fyPBQrHA",,False,Tue Jul 03 08:40:10 +0000 2012,14,220074444117377024
11436,Twitter for iPhone,北海道胆振東部地震によりお亡くなりになられた方々にお悔やみを申し上げるとともに被災されたすべての方々に心よりお見舞いを申し上げます。自衛隊、警察、消防、海上保安庁が現時点で２万１千人、ヘリ５１機、艦船１２隻の態勢で救命・救助活動に… https://t.co/2mEk1Vu1AG,,False,Thu Sep 06 10:57:41 +0000 2018,4229,1037656074935984129
52,Facebook,炎天下の鹿児島中央駅、５０００名を超える聴衆の皆様に「今こそ、私のやってきた全てをかけて、国家国民のため、そして鹿児島県民のため命をかけてご奉公いたします！」と力強く宣言したのは、我が自民党参議院の大黒柱「おつじ秀久」候補。... http://t.co/HQjRm4mNHQ,,False,Thu Jul 11 09:58:12 +0000 2013,158,355264754098503681
672,Facebook,"……秘書です。
やった！！
２０２０年東京オリンピック開催決定！！！

さぁ日本の夜が明ける。
(…お休みなさい)

秘書アップ http://t.co/IGJrVfORSB",,False,Sat Sep 07 20:21:01 +0000 2013,2469,376439988407529472
93,Facebook,デフレ脱却のための私の経済財政・金融政策について、野田総理は日本銀行という腹話術師に操られる人形のごとく、お経を述べています。... http://t.co/xRMHluVa,,False,Tue Nov 20 12:45:41 +0000 2012,496,270870528141697024
233,Twitter for iPhone,大阪に移動。難波高島屋前で大西宏幸(@onishi_hiroyuki) 候補の応援演説会。大阪市会議員を4期務めた熱血改革派の大西さんと力を合わせ、大阪に活気と活力を！ #総選挙 http://t.co/N6lBm1Kf5o,,False,Wed Dec 10 10:05:51 +0000 2014,352,542621206566825984
57,Facebook,"皆さんおはようございます。・・・秘書です。
長かった選挙戦も残すところあと２日になりました。
最後の最後の最後まで、秘書も頑張っていこうと思います。
（・・・・秋葉原で会いましょう。）... http://t.co/X5TVOhzcaf",,False,Fri Jul 19 00:45:56 +0000 2013,178,358024874326888449
162,Facebook,"参議院選挙、１７日間を通じて、国民の皆様の大きな期待を肌で感じました。
「この道をブレずに進んで行け」との皆様の声をしっかりと受け止め、我々に課せられた責任をしっかりと果たしていけるよう、これからも全力で前に進んでいきます。 http://t.co/igSrC9TwLG",,False,Sun Jul 21 12:49:05 +0000 2013,549,358931638836666370
29,Facebook,日差しが特に強い本日の遊説は「海の県」長崎県からのスタートです。... http://t.co/K5pr6Ttazm,,False,Fri Jul 12 04:01:19 +0000 2013,57,355537331249356800
348,Twitter Web Client,今晩の #Cafesta 出演、終了。 3回目でようやく慣れてきました。 #平和安全法制,,False,Wed Jul 08 12:07:09 +0000 2015,291,618753183070883841
56,Facebook,"悠然と輝く「鯱」の美しい名古屋へやってきました。
愛知県は３５年連続で、製造品出荷額が日本一。まさに日本を象徴する「ものづくり県」であります。... http://t.co/5hNJGCJQEj",,False,Mon Jul 15 09:04:13 +0000 2013,132,356700721627926528
8617,Twitter Web Client,首相官邸の庭の柿は果たして甘いのか渋いのか。お皿の上の姿はジュウシーで美味しそうでした。見た目に惹かれて食べたところ、渋柿でした(T_T) https://t.co/2WTChTb36f,,False,Wed Dec 23 06:07:42 +0000 2015,8353,679543888042840065
72,Facebook,最先端の医療は人の命と人生を救い、経済成長のエンジンにもなります。 http://t.co/PYvmcn7617,,False,Sun May 19 13:24:29 +0000 2013,214,336110111166713857
2105,Twitter Web App,@EmbassyTokyo 貴大統領の御丁寧なお見舞いの言葉に心から感謝します。１３０年近く友好の絆を培ってきたトルコの皆様からの温かいお言葉を大変心強く思います。自然災害は両国にとって共通の大きな課題ですが，互いに助け合いながら共に困難を乗り越えていくことを希望します。,EmbassyTokyo,False,Mon Jul 09 13:02:57 +0000 2018,535,1016306716344872962
129,Facebook,童話作家アンデルセンの母国、デンマーク。トーニング＝シュミット首相とお会いしました。... http://t.co/Y4oKLe53uy,,False,Tue Mar 04 11:06:47 +0000 2014,201,440805548507033600
12801,Twitter for iPhone,祖国日本を誇りに思ってもらえるよう、これからも力を尽くしていきたい。その決意を新たにしました。 https://t.co/nVXKWCxAVu,,False,Mon Dec 03 00:31:07 +0000 2018,3148,1069388523868835840
448,Facebook,"アメリカのオバマ大統領が国賓として訪日されています。

昨日は、オバマ大統領をお招きして、夕食をともにしました。おすしと酒をいただきながら、日本とアメリカの課題、世界の課題について語り合いました。... http://t.co/MPgVajVdZS",,False,Thu Apr 24 08:59:01 +0000 2014,681,459255178781528066
43,Twitter Web Client,「輿石さんがまた幹事長になった。しかし、はっきり言って日本の教育をゆがめてきたのは日教組じゃありませんか」安倍晋三街頭演説＠甲府《総裁選秘書団アップ》　#安倍晋三　　#jnsc,,False,Mon Sep 24 03:49:34 +0000 2012,323,250079502972108800
3125,Twitter Web Client,今日は春分の日。宮中に参内し、春季皇霊祭、春季神殿祭に参列いたしました。私たちが、今日、自然の恵みを受け、豊かな文化と伝統の中で生かされていることに対し、深く感謝の念を捧げるとともに、皇室の益々の弥栄と五穀豊穣をお祈りいたしました。 https://t.co/4OhfXdhUmO,,False,Sun Mar 20 13:36:30 +0000 2016,1801,711546961111846912
13,Twitter Web Client,「長引くデフレ、円高によって経済は低迷し、若い人たちは将来に夢や希望を見いだせないでいます。今こそデフレから脱却し、経済を力強い成長軌道に乗せていく必要があります。」（安倍晋三、公開討論会にて）,,False,Sat Sep 15 04:18:24 +0000 2012,46,246825270533836800
373,Facebook,ストックホルムで行われた日朝協議の結果、北朝鮮側は拉致被害者及び拉致の疑いが排除されない行方不明の方々を含め、すべての日本人の包括的全面調査を行うことを日本側に約束をいたしました。... http://t.co/L0oBb2voXI,,False,Thu May 29 10:31:01 +0000 2014,745,471961906778234880
484,iOS,Just came back from a State dinner that President Obama hosted for me. My @HouseofCards joke seem to be received well http://t.co/tBkXUvHOnK,,False,Wed Apr 29 04:04:23 +0000 2015,551,593264540390977536
71,Facebook,新しい写真をFacebookに投稿しました http://t.co/i68hVUjh,,False,Mon Dec 17 11:59:42 +0000 2012,268,280643430122668033
2926,Twitter for iPhone,Meeting @narendramodi became dawn of historic summit with India. We both believe this is beginning of peace &amp; prosperity for region &amp; world.,,False,Sun Dec 13 01:33:02 +0000 2015,2244,675850887076548608
38886,Twitter for iPhone,"終戦の日にあたり、戦没者の御霊に永久の安らぎをお祈りしました。
「戦争の惨禍を、二度と繰り返さない」
歴史と謙虚に向き合い、どのような世にあっても、この決然たる誓いを貫いてまいります。万人が心豊かに暮らせる世の中の実現に、不断の努… https://t.co/CmIyyJffzG",,False,Wed Aug 15 06:16:35 +0000 2018,9725,1029612802271395841
184,Facebook,"イタリアのミラノで開催されているアジア欧州会合第10回首脳会合に出席しています。
私からは、最新の成長戦略の取組を通じて世界の経済成長に貢献していくことを発信しました。... http://t.co/bqhXJ6W8Yx",,False,Thu Oct 16 22:02:39 +0000 2014,210,522870262123880448
9,Facebook,３月２９日夜、六本木で開催される『Japan Revival Conference at Vanity』へ招待されました!(^^)!... http://t.co/aipzl9Je,,False,Tue Mar 27 09:00:03 +0000 2012,2,184565434194993152
40,Facebook,"東京を出発し、奈良県にやってきました。
奈良選挙区より参議院へ挑戦しているのは「堀井巌」さん。... http://t.co/c2jhWCOuip",,False,Sat Jul 06 02:22:32 +0000 2013,111,353338143816163329
2384,Twitter Web Client,昨日、春の暖かい日差しの下、粘り強く咲き続けるソメイヨシノとこれから満開を迎える八重桜を共に愛でながら、多くの皆様と楽しいひとときを過ごしました。「日本中に花が咲き誇る、そういう国にしていく」、その決意を新たに致しました。 https://t.co/sLfbZJKYFl,,False,Sun Apr 10 10:55:01 +0000 2016,1149,719116470014218240
